review_notes,cause,cur_match_en,match_en,quality,class,label,google_translate_to_en,en_osa,en_dl,en_qgram,en_cos,en_jaccard,compare_en,clase,etiqueta,google_translate_to_es,compare_es
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111240,congenital muscular dystrophy-dystroglycanopathy type A2,congenital muscular dystrophy-dystroglycanopathy type A2,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111240,distrofia muscular congénita-distroglicanopatía tipo A2,Distrofia muscular congénita-distroglicanopatía tipo A2,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111241,congenital muscular dystrophy-dystroglycanopathy type A5,congenital muscular dystrophy-dystroglycanopathy type A5,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111241,distrofia muscular congénita-distroglicanopatía tipo A5,Distrofia muscular congénita-distroglicanopatía tipo A5,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111242,congenital muscular dystrophy-dystroglycanopathy type A6,congenital muscular dystrophy-dystroglycanopathy type A6,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111242,distrofia muscular congénita-distroglicanopatía tipo A6,Distrofia muscular congénita-distroglicanopatía tipo A6,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111244,palmoplantar keratoderma and congenital alopecia 1,palmoplantar keratoderma and congenital alopecia 1,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111244,queratodermia palmoplantar y alopecia congénita 1,queratodermia palmoplantar y alopecia congénita 1,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111245,palmoplantar keratoderma and congenital alopecia 2,palmoplantar keratoderma and congenital alopecia 2,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111245,queratodermia palmoplantar y alopecia congénita 2,queratodermia palmoplantar y alopecia congénita 2,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111334,congenital leptin deficiency,congenital leptin deficiency,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111334,deficiencia congénita de leptina,deficiencia congénita de leptina,exact
,,order,,5,http://purl.obolibrary.org/obo/DOID_0111347,epidermolysis bullosa with congenital localized absence of skin and deformity of nails,epidermolysis bullosa with congenital localized absence of skin and nail deformity,0.8372093023255813,0.8372093023255813,0.9761904761904762,0.9971898139957874,1,,http://purl.obolibrary.org/obo/DOID_0111347,epidermólisis bullosa con ausencia congénita localizada de piel y deformidad de las uñas,epidermólisis ampollosa con ausencia congénita localizada de piel y deformidad de las uñas,
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111359,large congenital melanocytic nevus,large congenital melanocytic nevus,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111359,gran nevus melanocítico congénito,nevo melanocítico congénito grande,
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111363,Heinz body anemia,Heinz body anemia,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111363,anemia con cuerpos de Heinz,Anemia del cuerpo de Heinz,
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111396,congenital dyserythropoietic anemia type I,congenital dyserythropoietic anemia type I,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111396,anemia diseritropoyética congénita tipo I,anemia diseritropoyética congénita tipo I,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_1338,congenital dyserythropoietic anemia,congenital dyserythropoietic anemia,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_1338,anemia diseritropoyética congénita,anemia diseritropoyética congénita,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111397,congenital dyserythropoietic anemia type Ib,congenital dyserythropoietic anemia type Ib,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111397,anemia diseritropoyética congénita tipo Ib,anemia diseritropoyética congénita tipo Ib,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111398,congenital dyserythropoietic anemia type Ia,congenital dyserythropoietic anemia type Ia,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111398,anemia diseritropoyética congénita tipo Ia,anemia diseritropoyética congénita tipo Ia,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111399,congenital dyserythropoietic anemia type III,congenital dyserythropoietic anemia type III,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111399,anemia diseritropoyética congénita tipo III,anemia diseritropoyética congénita tipo III,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111400,congenital dyserythropoietic anemia type IV,congenital dyserythropoietic anemia type IV,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111400,anemia diseritropoyética congénita tipo IV,anemia diseritropoyética congénita tipo IV,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111401,congenital dyserythropoietic anemia type II,congenital dyserythropoietic anemia type II,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111401,anemia diseritropoyética congénita tipo II,anemia diseritropoyética congénita tipo II,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111568,congenital vertical talus,congenital vertical talus,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111568,astrágalo vertical congénito,astrágalo vertical congénito,exact
,,meaning|punct|plural,,4,http://purl.obolibrary.org/obo/DOID_0111591,"congenital heart defects, hamartomas of tongue, and polysyndactyly","congenital heart defects, lingual hamartoma and polysyndactyly",0.7121212121212122,0.7121212121212122,0.90625,0.9719957630354048,1,,http://purl.obolibrary.org/obo/DOID_0111591,"defectos cardiacos congénitos, hamartoma lingual y polisindactilia","defectos cardíacos congénitos, hamartomas de lengua y polisindactilia",
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111595,congenital contractural arachnodactyly,congenital contractural arachnodactyly,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111595,aracnodactilia contractural congénita,aracnodactilia contractural congénita,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111633,congenital sucrase-isomaltase deficiency,congenital sucrase-isomaltase deficiency,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111633,deficiencia congénita de sucrasa-isomaltasa,deficiencia congénita de sacarasa-isomaltasa,
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111646,congenital lactase deficiency,congenital lactase deficiency,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111646,deficiencia congénita de lactasa,deficiencia congénita de lactasa,exact
"probably right in Spanish, backtranslated English would also be considered correct",TCG,conjugation,,4,http://purl.obolibrary.org/obo/DOID_0111706,oblique facial clefting 1,oblique facial cleft 1,0.88,0.88,0.9361702127659576,0.9710607611177228,0.8666666666666667,,http://purl.obolibrary.org/obo/DOID_0111706,hendidura facial oblicua 1,hendidura facial oblicua 1,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111716,cryptophthalmia,cryptophthalmia,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111716,criptoftalmia,criptoftalmia,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111717,isolated cryptophthalmia,isolated cryptophthalmia,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111717,criptoftalmia aislada,criptoftalmia aislada,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111718,partial cryptophthalmia,partial cryptophthalmia,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111718,criptoftalmia parcial,criptoftalmia parcial,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111719,complete cryptophthalmia,complete cryptophthalmia,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111719,criptoftalmia completa,criptoftalmia completa,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111720,congenital symblepharon,congenital symblepharon,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111720,simbléfaron congénito,simbléfaron congénito,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111733,pancreatic hypoplasia-diabetes-congenital heart disease syndrome,pancreatic hypoplasia-diabetes-congenital heart disease syndrome,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111733,síndrome de hipoplasia pancreática-diabetes-cardiopatía congénita,Síndrome de hipoplasia pancreática-diabetes-cardiopatía congénita,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111790,congenital nystagmus 1,congenital nystagmus 1,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111790,nistagmo congénito 1,nistagmo congénito 1,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_9649,congenital nystagmus,congenital nystagmus,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_9649,nistagmo congénito,nistagmo congénito,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111791,congenital nystagmus 7,congenital nystagmus 7,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111791,nistagmo congénito 7,nistagmo congénito 7,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111792,congenital nystagmus 2,congenital nystagmus 2,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111792,nistagmo congénito 2,nistagmo congénito 2,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111793,congenital nystagmus 3,congenital nystagmus 3,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111793,nistagmo congénito 3,nistagmo congénito 3,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111795,congenital nystagmus 6,congenital nystagmus 6,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111795,nistagmo congénito 6,nistagmo congénito 6,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111796,congenital nystagmus 5,congenital nystagmus 5,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111796,nistagmo congénito 5,nistagmo congénito 5,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111797,autosomal recessive congenital nystagmus,autosomal recessive congenital nystagmus,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111797,nistagmo congénito autosómico recesivo,nistagmo congénito autosómico recesivo,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111808,linear skin defects with multiple congenital anomalies 1,linear skin defects with multiple congenital anomalies 1,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111808,defectos cutáneos lineales con múltiples anomalías congénitas 1,Defectos cutáneos lineales con múltiples anomalías congénitas 1.,
,TCG,error,,1,http://purl.obolibrary.org/obo/DOID_0111835,congenital nongoitrous hypothyroidism 9,congenital non-nitrous hypothyroidism 9,0.9487179487179488,0.9487179487179488,0.9487179487179488,0.9824547782490286,0.95,,http://purl.obolibrary.org/obo/DOID_0111835,hipotiroidismo congénito no nitroso 9,hipotiroidismo congénito no bocio 9,
,TCG,error,,1,http://purl.obolibrary.org/obo/DOID_0111836,congenital nongoitrous hypothyroidism 7,congenital non-nitrous hypothyroidism 7,0.9487179487179488,0.9487179487179488,0.9487179487179488,0.9824547782490286,0.95,,http://purl.obolibrary.org/obo/DOID_0111836,hipotiroidismo congénito no nitroso 7,hipotiroidismo congénito no bocio 7,
,TCG,error,,1,http://purl.obolibrary.org/obo/DOID_0111837,congenital nongoitrous hypothyroidism 8,congenital non-nitrous hypothyroidism 8,0.9487179487179488,0.9487179487179488,0.9487179487179488,0.9824547782490286,0.95,,http://purl.obolibrary.org/obo/DOID_0111837,hipotiroidismo congénito no nitroso 8,hipotiroidismo congénito no bocio 8,
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111839,congenital disorder of glycosylation Icc,congenital disorder of glycosylation Icc,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111839,trastorno congénito de la glucosilación Icc,trastorno congénito de la glicosilación Icc,
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111846,X-linked congenital hemolytic anemia,X-linked congenital hemolytic anemia,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111846,Anemia hemolítica congénita ligada al cromosoma X,Anemia hemolítica congénita ligada al cromosoma X,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_589,congenital hemolytic anemia,congenital hemolytic anemia,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_589,anemia hemolítica congénita,anemia hemolítica congénita,exact
,,added,,5,http://purl.obolibrary.org/obo/DOID_0111862,congenital bilateral absence of vas deferens,congenital bilateral absence of the vas deferens,0.9166666666666666,0.9166666666666666,0.9565217391304348,0.9928189148632814,0.9411764705882352,,http://purl.obolibrary.org/obo/DOID_0111862,ausencia bilateral congénita de los conductos deferentes,Ausencia bilateral congénita de conducto deferente.,
,,order,,4,http://purl.obolibrary.org/obo/DOID_0111863,X-linked congenital bilateral absence of vas deferens,Congenital bilateral absence of vas deferens linked to the X chromosome,0.47887323943661975,0.47887323943661975,0.8387096774193549,0.9494460505450564,0.8181818181818182,,http://purl.obolibrary.org/obo/DOID_0111863,Ausencia bilateral congénita de conductos deferentes ligada al cromosoma X,Ausencia bilateral congénita de conducto deferente ligada al cromosoma X,
,,order,,4,http://purl.obolibrary.org/obo/DOID_0111864,autosomal recessive congenital bilateral absence of vas deferens,congenital autosomal recessive bilateral absence of the vas deferens,0.6176470588235294,0.6176470588235294,0.9696969696969696,0.996286232,0.9473684210526316,,http://purl.obolibrary.org/obo/DOID_0111864,ausencia bilateral congénita autosómica recesiva de los conductos deferentes,Ausencia bilateral congénita autosómica recesiva de conducto deferente.,
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111876,linear skin defects with multiple congenital anomalies 3,linear skin defects with multiple congenital anomalies 3,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111876,defectos cutáneos lineales con múltiples anomalías congénitas 3,Defectos cutáneos lineales con múltiples anomalías congénitas 3.,
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111877,linear skin defects with multiple congenital anomalies 2,linear skin defects with multiple congenital anomalies 2,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111877,defectos cutáneos lineales con múltiples anomalías congénitas 2,Defectos cutáneos lineales con múltiples anomalías congénitas 2.,
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111878,Diamond-Blackfan anemia 7,Diamond-Blackfan anemia 7,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111878,Anemia de Diamond-Blackfan 7,Anemia de Diamond-Blackfan 7,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_1339,Diamond-Blackfan anemia,Diamond-Blackfan anemia,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_1339,Anemia de Diamond-Blackfan,Anemia de Diamond-Blackfan,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111879,Diamond-Blackfan anemia 6,Diamond-Blackfan anemia 6,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111879,Anemia de Diamond-Blackfan 6,Anemia de Diamond-Blackfan 6,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111880,Diamond-Blackfan anemia 17,Diamond-Blackfan anemia 17,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111880,Anemia de Diamond-Blackfan 17,Anemia de Diamond-Blackfan 17,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111881,Diamond-Blackfan anemia 8,Diamond-Blackfan anemia 8,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111881,Anemia de Diamond-Blackfan 8,Anemia de Diamond-Blackfan 8,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111882,Diamond-Blackfan anemia 12,Diamond-Blackfan anemia 12,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111882,Anemia de Diamond-Blackfan 12,Anemia de Diamond-Blackfan 12,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111883,Diamond-Blackfan anemia 5,Diamond-Blackfan anemia 5,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111883,Anemia de Diamond-Blackfan 5,Anemia de Diamond-Blackfan 5,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111884,Diamond-Blackfan anemia 9,Diamond-Blackfan anemia 9,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111884,Anemia de Diamond-Blackfan 9,Anemia de Diamond-Blackfan 9,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111885,Diamond-Blackfan anemia 2,Diamond-Blackfan anemia 2,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111885,Anemia de Diamond-Blackfan 2,Anemia de Diamond-Blackfan 2,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111886,Diamond-Blackfan anemia 19,Diamond-Blackfan anemia 19,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111886,Anemia de Diamond-Blackfan 19,Anemia de Diamond-Blackfan 19,exact
"fixed by TCG, incorrect capitalization in DO",TCG,,case,5,http://purl.obolibrary.org/obo/DOID_0111887,Diamond-blackfan anemia 3,Diamond-Blackfan anemia 3,0.96,0.96,0.96,0.9824561403508772,0.8823529411764706,exact,http://purl.obolibrary.org/obo/DOID_0111887,Anemia de Diamond-Blackfan 3,Anemia de diamante-blackfan 3,
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111888,Diamond-Blackfan anemia 10,Diamond-Blackfan anemia 10,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111888,Anemia de Diamond-Blackfan 10,Anemia de Diamond-Blackfan 10,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111889,Diamond-Blackfan anemia 13,Diamond-Blackfan anemia 13,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111889,Anemia de Diamond-Blackfan 13,Anemia de Diamond-Blackfan 13,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111890,Diamond-Blackfan anemia 4,Diamond-Blackfan anemia 4,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111890,Anemia de Diamond-Blackfan 4,Anemia de Diamond-Blackfan 4,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111891,Diamond-Blackfan anemia 20,Diamond-Blackfan anemia 20,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111891,Anemia de Diamond-Blackfan 20,Anemia de Diamond-Blackfan 20,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111892,Diamond-Blackfan anemia 11,Diamond-Blackfan anemia 11,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111892,Anemia de Diamond-Blackfan 11,Anemia de Diamond-Blackfan 11,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111893,Diamond-Blackfan anemia 16,Diamond-Blackfan anemia 16,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111893,Anemia de Diamond-Blackfan 16,Anemia de Diamond-Blackfan 16,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111894,Diamond-Blackfan anemia 15 with mandibulofacial dysostosis,Diamond-Blackfan anemia 15 with mandibulofacial dysostosis,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111894,anemia de Diamond-Blackfan 15 con disostosis mandibulofacial,Anemia de Diamond-Blackfan 15 con disostosis mandibulofacial,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111895,Diamond-Blackfan anemia 1,Diamond-Blackfan anemia 1,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111895,Anemia de Diamond-Blackfan 1,Anemia de Diamond-Blackfan 1,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111896,Diamond-Blackfan anemia 18,Diamond-Blackfan anemia 18,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111896,Anemia de Diamond-Blackfan 18,Anemia de Diamond-Blackfan 18,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111897,Diamond-Blackfan anemia 14 with mandibulofacial dysostosis,Diamond-Blackfan anemia 14 with mandibulofacial dysostosis,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111897,Anemia de Diamond-Blackfan 14 con disostosis mandibulofacial,Anemia de Diamond-Blackfan 14 con disostosis mandibulofacial,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111932,severe congenital encephalopathy due to MECP2 mutation,severe congenital encephalopathy due to MECP2 mutation,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111932,encefalopatía congénita grave debida a la mutación MECP2,encefalopatía congénita grave debido a la mutación MECP2,
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0112002,immunodeficiency 47,immunodeficiency 47,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0112002,inmunodeficiencia 47,inmunodeficiencia 47,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0112014,congenital megabladder,congenital megabladder,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0112014,megavejiga congénita,megavejiga congénita,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0112128,X-linked severe congenital neutropenia,X-linked severe congenital neutropenia,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0112128,Neutropenia congénita grave ligada al cromosoma X,Neutropenia congénita grave ligada al cromosoma X,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0112129,severe congenital neutropenia 7,severe congenital neutropenia 7,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0112129,neutropenia congénita grave 7,neutropenia congénita grave 7,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0112130,autosomal dominant severe congenital neutropenia,autosomal dominant severe congenital neutropenia,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0112130,neutropenia congénita grave autosómica dominante,Neutropenia congénita grave autosómica dominante,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0112131,severe congenital neutropenia 2,severe congenital neutropenia 2,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0112131,neutropenia congénita grave 2,neutropenia congénita grave 2,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0112132,severe congenital neutropenia 5,severe congenital neutropenia 5,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0112132,neutropenia congénita grave 5,neutropenia congénita grave 5,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0112133,severe congenital neutropenia 3,severe congenital neutropenia 3,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0112133,neutropenia congénita grave 3,neutropenia congénita grave 3,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0112134,severe congenital neutropenia 6,severe congenital neutropenia 6,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0112134,neutropenia congénita grave 6,neutropenia congénita grave 6,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0112135,severe congenital neutropenia 8,severe congenital neutropenia 8,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0112135,neutropenia congénita grave 8,neutropenia congénita grave 8,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0112136,severe congenital neutropenia 4,severe congenital neutropenia 4,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0112136,neutropenia congénita grave 4,neutropenia congénita grave 4,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0112183,familial thyroid dyshormonogenesis,familial thyroid dyshormonogenesis,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0112183,dishormonogénesis tiroidea familiar,Dishormonogénesis tiroidea familiar,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0112184,thyroid dyshormonogenesis 5,thyroid dyshormonogenesis 5,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0112184,dishormonogénesis tiroidea 5,Dishormonogénesis tiroidea 5,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0112185,thyroid dyshormonogenesis 1,thyroid dyshormonogenesis 1,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0112185,dishormonogénesis tiroidea 1,Dishormonogénesis tiroidea 1,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0112186,thyroid dyshormonogenesis 2A,thyroid dyshormonogenesis 2A,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0112186,dishormonogénesis tiroidea 2A,Dishormonogénesis tiroidea 2A,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0112187,thyroid dyshormonogenesis 3,thyroid dyshormonogenesis 3,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0112187,dishormonogénesis tiroidea 3,Dishormonogénesis tiroidea 3,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0112188,thyroid dyshormonogenesis 4,thyroid dyshormonogenesis 4,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0112188,dishormonogénesis tiroidea 4,Dishormonogénesis tiroidea 4,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0112189,thyroid dyshormonogenesis 6,thyroid dyshormonogenesis 6,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0112189,dishormonogénesis tiroidea 6,Dishormonogénesis tiroidea 6,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0112213,multiple congenital anomalies-hypotonia-seizures syndrome 4,multiple congenital anomalies-hypotonia-seizures syndrome 4,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0112213,síndrome de anomalías congénitas múltiples-hipotonía-convulsiones 4,síndrome de anomalías congénitas múltiples-hipotonía-convulsiones 4,exact
wrong translation,TCG,error,,1,http://purl.obolibrary.org/obo/DOID_0112227,tubulinopathy,tubulopathy,0.8461538461538461,0.8461538461538461,0.9166666666666666,0.939336437,0.8181818181818182,,http://purl.obolibrary.org/obo/DOID_0112227,tubulopatía,tubulinapatía,
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0112228,lissencephaly 9 with complex brainstem malformation,lissencephaly 9 with complex brainstem malformation,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0112228,lisencefalia 9 con malformación compleja del tronco encefálico,lisencefalia 9 con malformación compleja del tronco del encéfalo,
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0112229,lissencephaly 10,lissencephaly 10,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0112229,lisencefalia 10,lisencefalia 10,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0112230,lissencephaly 5,lissencephaly 5,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0112230,lisencefalia 5,lisencefalia 5,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0112231,lissencephaly 7 with cerebellar hypoplasia,lissencephaly 7 with cerebellar hypoplasia,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0112231,lisencefalia 7 con hipoplasia cerebelosa,lisencefalia 7 con hipoplasia cerebelosa,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0112232,lissencephaly 3,lissencephaly 3,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0112232,lisencefalia 3,lisencefalia 3,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0112233,lissencephaly 8,lissencephaly 8,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0112233,lisencefalia 8,lisencefalia 8,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0112234,microlissencephaly,microlissencephaly,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0112234,microlisencefalia,microlisencefalia,exact
