source_id,predicate_id,source_text,source_lang,target_lang,target_text
DOID:0050461,oboInOwl:hasExactSynonym,aspartylglucosaminidase deficiency,en,es,deficiencia de aspartilglucosaminidasa
DOID:0050461,oboInOwl:hasExactSynonym,aspartylglycosaminuria,en,es,aspartilglicosaminuria
DOID:0050461,oboInOwl:hasExactSynonym,glycosylasparaginase deficiency,en,es,deficiencia de glicosilasparaginasa
DOID:0050462,oboInOwl:hasExactSynonym,trapezoidocephaly-synostosis syndrome,en,es,síndrome de trapezoidocefalia-sinostosis
DOID:0050463,oboInOwl:hasExactSynonym,Acampomelic Campomelic Dysplasia,en,es,displasia campomélica acampomélica
DOID:0050464,oboInOwl:hasExactSynonym,Farber disease,en,es,enfermedad de Farber
DOID:0050464,oboInOwl:hasExactSynonym,N-laurylsphingosine deacylase deficiency,en,es,deficiencia de N-laurilesfingosina deacilasa
DOID:0050464,oboInOwl:hasExactSynonym,acid ceramidase deficiency,en,es,deficiencia de ceramidasa ácida
DOID:0050467,oboInOwl:hasExactSynonym,Erythrokeratodermia Figurata Variabilis,en,es,eritroqueratodermia figurata variabilis
DOID:0050467,oboInOwl:hasExactSynonym,Greither Disease,en,es,enfermedad de Greither
DOID:0050469,oboInOwl:hasExactSynonym,FCS SYNDROME,en,es,síndrome FCE
DOID:0050469,oboInOwl:hasExactSynonym,Faciocutaneoskeletal Syndrome,en,es,síndrome faciocutaneoesquelético
DOID:0050470,oboInOwl:hasExactSynonym,Leprechaunism,en,es,leprechaunismo
DOID:0050471,oboInOwl:hasExactSynonym,"Carney Complex, Type 1",en,es,complejo de Carney tipo 1
DOID:0050471,oboInOwl:hasExactSynonym,"Carney Complex, Type 2",en,es,complejo de Carney tipo 2
DOID:0050471,oboInOwl:hasExactSynonym,Carney Syndrome,en,es,síndrome de Carney
DOID:0050471,oboInOwl:hasExactSynonym,Carney complex variant,en,es,variante del complejo de Carney
DOID:0050471,oboInOwl:hasExactSynonym,LAMB Syndrome,en,es,síndrome LAMB
DOID:0050471,oboInOwl:hasExactSynonym,NAME Syndrome,en,es,síndrome NAME
DOID:0050475,oboInOwl:hasExactSynonym,GEMSS syndrome,en,es,síndrome GEMSS
DOID:0050475,oboInOwl:hasExactSynonym,Marchesani-Weill Syndrome,en,es,síndrome de Marchesani-Weill
DOID:0050475,oboInOwl:hasExactSynonym,"Mesodermal Dysmorphodystrophy, Congenital",en,es,dismorfodistrofia mesodérmica congénita
DOID:0050475,oboInOwl:hasExactSynonym,Spherophakia Brachymorphia Syndrome,en,es,síndrome de esferofaquia braquimorfa
DOID:0050475,oboInOwl:hasExactSynonym,congenital mesodermal dystrophy,en,es,distrofia mesodérmica congénita
DOID:0050476,oboInOwl:hasExactSynonym,3-methylglutaconicaciduria type 2,en,es,3-metilglutaconioaciduria tipo 2
DOID:0050476,oboInOwl:hasExactSynonym,3-methylglutaconicaciduria type II,en,es,3-metilglutaconioaciduria tipo II
DOID:0050476,oboInOwl:hasExactSynonym,MGA Type 2,en,es,MGA tipo 2
DOID:0050476,oboInOwl:hasExactSynonym,MGA type II,en,es,MGA tipo II
DOID:0050477,oboInOwl:hasExactSynonym,Liddle's syndrome,en,es,síndrome de Liddle
DOID:0050477,oboInOwl:hasExactSynonym,Pseudoaldosteronism,en,es,pseudoaldosteronismo
DOID:0050480,oboInOwl:hasExactSynonym,sylvatic typhus,en,es,tifus selvático
DOID:0050481,oboInOwl:hasExactSynonym,Rat-Flea Typhus,en,es,tifus de las ratas y pulgas
DOID:0050481,oboInOwl:hasExactSynonym,Rickettsia felis spotted fever,en,es,fiebre maculosa por Rickettsia felis
DOID:0050481,oboInOwl:hasRelatedSynonym,Shop typhus,en,es,tifus de tienda
DOID:0050481,oboInOwl:hasExactSynonym,Urban Typhus of Malaya,en,es,tifus urbano de Malaya
DOID:0050481,oboInOwl:hasExactSynonym,cat flea rickettsiosis,en,es,rickettsiosis por pulga del gato
DOID:0050481,oboInOwl:hasExactSynonym,fleaborne typhus,en,es,tifus transmitido por pulgas
DOID:0050481,oboInOwl:hasExactSynonym,murine typhus,en,es,tifus murino
DOID:0050481,oboInOwl:hasExactSynonym,toulon typhus,en,es,tifus de Toulon
DOID:0050481,oboInOwl:hasExactSynonym,urban typhus,en,es,tifus urbano
DOID:0050484,oboInOwl:hasExactSynonym,Rickettsia helvetica spotted fever,en,es,fiebre maculosa por Rickettsia helvetica
DOID:0050485,oboInOwl:hasExactSynonym,Sennetsu ehrlichiosis,en,es,erliquiosis de Sennetsu
DOID:0050495,oboInOwl:hasExactSynonym,Roseola Infantum,en,es,roséola infantil
DOID:0050495,oboInOwl:hasExactSynonym,Sixth Disease,en,es,sexta enfermedad
DOID:0050518,oboInOwl:hasExactSynonym,Ross River virus disease,en,es,enfermedad del virus del río Ross
DOID:0050523,oboInOwl:hasExactSynonym,Adult T-cell leukemia/lymphoma (HTLV-1 positive),en,es,leucemia/linfoma de células T del adulto (HTLV-1 positivo)
DOID:0050523,oboInOwl:hasExactSynonym,adult T-cell leukemia,en,es,leucemia de células T del adulto
DOID:0050524,oboInOwl:hasExactSynonym,MODY,en,es,MODY
DOID:0050524,oboInOwl:hasExactSynonym,Mason-type diabetes,en,es,diabetes tipo Mason
DOID:0050526,oboInOwl:hasExactSynonym,autosomal recessive neuromyotonia and axonal neuropathy,en,es,neuromiotonía y neuropatía axonal autosómica recesiva
DOID:0050526,oboInOwl:hasExactSynonym,"myokymia, myotonia and muscle wasting",en,es,"mioquimia, miotonía y pérdida muscular"
DOID:0050528,oboInOwl:hasExactSynonym,AMISH BRITTLE HAIR BRAIN SYNDROME,en,es,síndrome cerebral del cabello frágil tipo amish
DOID:0050528,oboInOwl:hasExactSynonym,BIDS syndrome,en,es,Síndrome BIDS
DOID:0050528,oboInOwl:hasExactSynonym,HAIR-BRAIN SYNDROME,en,es,síndrome de cabello-cerebro
DOID:0050528,oboInOwl:hasExactSynonym,TTD4,en,es,TTD4
DOID:0050529,oboInOwl:hasExactSynonym,SMA4,en,es,AME4
DOID:0050529,oboInOwl:hasExactSynonym,"SPINAL MUSCULAR ATROPHY, ADULT FORM",en,es,atrofia muscular espinal forma adulta
DOID:0050529,oboInOwl:hasExactSynonym,"SPINAL MUSCULAR ATROPHY, TYPE IV",en,es,atrofia muscular espinal tipo IV
DOID:0050529,oboInOwl:hasExactSynonym,spinal muscular atrophy 4,en,es,atrofia muscular espinal 4
DOID:0050530,oboInOwl:hasExactSynonym,"MUSCULAR ATROPHY, SPINAL, INFANTILE CHRONIC FORM",en,es,atrofia muscular espinal forma crónica infantil
DOID:0050530,oboInOwl:hasExactSynonym,"MUSCULAR ATROPHY, SPINAL, INTERMEDIATE TYPE",en,es,atrofia muscular espinal de tipo intermedia
DOID:0050530,oboInOwl:hasExactSynonym,SMA II,en,es,AME II
DOID:0050530,oboInOwl:hasExactSynonym,SMA2,en,es,AME2
DOID:0050530,oboInOwl:hasExactSynonym,spinal muscular atrophy 2,en,es,atrofia muscular espinal tipo 2
DOID:0050530,oboInOwl:hasExactSynonym,spinal muscular atrophy type II,en,es,atrofia muscular espinal tipo II
DOID:0050535,oboInOwl:hasExactSynonym,FEVR,en,es,VREF
DOID:0050535,oboInOwl:hasExactSynonym,familial exudative vitreoretinopathy,en,es,vitreorretinopatía exudativa familiar
DOID:0050537,oboInOwl:hasExactSynonym,"CATARACT, POSTERIOR POLAR",en,es,catarata polar posterior
DOID:0050538,oboInOwl:hasExactSynonym,hereditary motor and sensory neuropathy type 1,en,es,neuropatía motora y sensorial hereditaria tipo 1
DOID:0050539,oboInOwl:hasExactSynonym,hereditary motor and sensory neuropathy Guadalajara neuronal type,en,es,neuropatía motora y sensorial hereditaria de tipo neuronal Guadalajara
DOID:0050539,oboInOwl:hasExactSynonym,hereditary motor and sensory neuropathy Okinawa type,en,es,neuropatía motora y sensorial hereditaria tipo Okinawa
DOID:0050539,oboInOwl:hasExactSynonym,hereditary motor and sensory neuropathy type 2,en,es,neuropatía motora y sensorial hereditaria tipo 2
DOID:0050540,oboInOwl:hasExactSynonym,DEJERINE-SOTTAS NEUROPATHY,en,es,neuropatía de Dejerine-Sottas
DOID:0050540,oboInOwl:hasExactSynonym,DEJERINE-SOTTAS SYNDROME,en,es,síndrome de Dejerine-Sottas
DOID:0050541,oboInOwl:hasExactSynonym,hereditary motor and sensory neuropathy,en,es,neuropatía motora y sensorial hereditaria
DOID:0050543,oboInOwl:hasExactSynonym,Charcot-Marie-Tooth disease dominant intermediate,en,es,enfermedad de Charcot-Marie-Tooth intermedia dominante
DOID:0050543,oboInOwl:hasExactSynonym,Charcot-Marie-Tooth disease recessive intermediate,en,es,enfermedad de Charcot-Marie-Tooth intermedia recesiva
DOID:0050547,oboInOwl:hasExactSynonym,"THYROID CARCINOMA, FAMILIAL MEDULLARY",en,es,carcinoma medular tiroideo familiar
DOID:0050548,oboInOwl:hasExactSynonym,"familial dysautonomia, type II",en,es,disautonomía familiar tipo II
DOID:0050548,oboInOwl:hasExactSynonym,hereditary sensory and autonomic neuropathy,en,es,neuropatía sensorial y autonómica hereditaria
DOID:0050549,oboInOwl:hasExactSynonym,type I short rib polydactyly syndrome,en,es,síndrome de costillas cortas con polidactilia tipo I
DOID:0050553,oboInOwl:hasExactSynonym,CANDLE,en,es,CANDLE
DOID:0050553,oboInOwl:hasExactSynonym,JMP syndrome,en,es,síndrome JMP
DOID:0050553,oboInOwl:hasExactSynonym,"JOINT CONTRACTURES, MUSCULAR ATROPHY, MICROCYTIC ANEMIA, AND PANNICULITIS-INDUCED LIPODYSTROPHY",en,es,"contracturas articulares, atrofia muscular, anemia microcítica y lipodistrofia inducida por panniculitis"
DOID:0050553,oboInOwl:hasExactSynonym,NKJO,en,es,NKJO
DOID:0050553,oboInOwl:hasExactSynonym,Nakajo-Nishimura syndrome,en,es,síndrome de Nakajo-Nishimura
DOID:0050553,oboInOwl:hasExactSynonym,PRAAS1,en,es,PRAAS1
DOID:0050553,oboInOwl:hasExactSynonym,chronic atypical neutrophilic dermatosis with lipodystrophy and elevated temperature syndrome,en,es,síndrome de dermatosis neutrofílica atípica crónica con lipodistrofia y temperatura elevada
DOID:0050554,oboInOwl:hasExactSynonym,Anemia sideroblastic and spinocerebellar ataxia,en,es,anemia sideroblástica y ataxia espinocerebelosa
DOID:0050554,oboInOwl:hasExactSynonym,"Anemia, sideroblastic, spinocerebellar ataxia",en,es,"anemia sideroblástica, ataxia espinocerebelosa"
DOID:0050554,oboInOwl:hasExactSynonym,X-linked sideroblastic anaemia and ataxia,en,es,anemia sideroblástica y ataxia ligada al cromosoma X
DOID:0050554,oboInOwl:hasExactSynonym,X-linked sideroblastic anaemia with ataxia,en,es,anemia sideroblástica con ataxia ligada al cromosoma X
DOID:0050554,oboInOwl:hasExactSynonym,X-linked sideroblastic anemia and ataxia,en,es,anemia sideroblástica y ataxia ligada al cromosoma X
DOID:0050561,oboInOwl:hasExactSynonym,Lennox syndrome,en,es,síndrome de Lennox
DOID:0050562,oboInOwl:hasRelatedSynonym,Infantile spasms syndrome,en,es,síndrome de espasmos infantiles
DOID:0050563,oboInOwl:hasExactSynonym,nonsyndromic hearing loss,en,es,pérdida de la audición no sindrómica
DOID:0050563,oboInOwl:hasExactSynonym,nonsyndromic hereditary hearing loss,en,es,pérdida de la audición hereditaria no sindrómica
DOID:0050564,oboInOwl:hasExactSynonym,autosomal dominant deafness,en,es,sordera autosómica dominante
DOID:0050566,oboInOwl:hasExactSynonym,X-linked deafness,en,es,sordera ligada al X
DOID:0050568,oboInOwl:hasExactSynonym,Jarcho-Levin syndrome,en,es,síndrome de Jarcho-Levin
DOID:0050568,oboInOwl:hasExactSynonym,costovertebral dysplasia,en,es,displasia costovertebral
DOID:0050568,oboInOwl:hasExactSynonym,spondylothoracic dysostosis,en,es,disostosis espondilotorácica
DOID:0050568,oboInOwl:hasExactSynonym,spondylothoracic dysplasia,en,es,displasia espondilotorácica
DOID:0050569,oboInOwl:hasExactSynonym,Harper's syndrome,en,es,síndrome de Harper
DOID:0050569,oboInOwl:hasExactSynonym,Virchow-Seckel dwarfism,en,es,enanismo de Virchow-Seckel
DOID:0050569,oboInOwl:hasExactSynonym,bird-headed dwarfism,en,es,enanismo con cabeza de pájaro
DOID:0050569,oboInOwl:hasExactSynonym,microcephalic primordial dwarfism,en,es,enanismo primordial microcefálico
DOID:0050572,oboInOwl:hasExactSynonym,cone-rod retinal dystrophy,en,es,distrofia retiniana de conos y bastones
DOID:0050574,oboInOwl:hasExactSynonym,L-2-HYDROXYGLUTARIC ACIDEMIA,en,es,acidemia L-2-hidroxiglutárica
DOID:0050576,oboInOwl:hasExactSynonym,Loken Senior syndrome,en,es,síndrome de Loken Senior
DOID:0050576,oboInOwl:hasExactSynonym,renal-retinal syndrome,en,es,síndrome renal-retiniano
DOID:0050577,oboInOwl:hasExactSynonym,Levin syndrome,en,es,síndrome de Levin
DOID:0050577,oboInOwl:hasExactSynonym,Sensenbrenner syndrome,en,es,síndrome de Sensenbrenner
DOID:0050579,oboInOwl:hasExactSynonym,Glycogen storage disease 15,en,es,enfermedad por almacenamiento de glucógeno 15
DOID:0050579,oboInOwl:hasExactSynonym,Glycogen storage disease with severe cardiomyopathy due to glycogenin deficiency,en,es,enfermedad por almacenamiento de glucógeno con miocardiopatía grave debido a deficiencia de glucogenina
DOID:0050579,oboInOwl:hasExactSynonym,glycogen storage disease type XV,en,es,enfermedad por almacenamiento de glucógeno tipo XV
DOID:0050591,oboInOwl:hasExactSynonym,familial tooth agenesis,en,es,agenesia dental familiar
DOID:0050591,oboInOwl:hasExactSynonym,hypodontia,en,es,hipodoncia
DOID:0050591,oboInOwl:hasExactSynonym,oligodontia,en,es,oligodoncia
DOID:0050591,oboInOwl:hasExactSynonym,selective tooth agenesis,en,es,agenesia dental selectiva
DOID:0050592,oboInOwl:hasExactSynonym,Jeune syndrome,en,es,síndrome de Jeune
DOID:0050592,oboInOwl:hasExactSynonym,short-rib thoracic dysplasia with or without polydactyly,en,es,displasia torácica de costillas cortas con o sin polidactilia
DOID:0050592,oboInOwl:hasExactSynonym,thoracic pelvic phalangeal dystrophy,en,es,distrofia toraco-pélvica-falángica
DOID:0050594,oboInOwl:hasExactSynonym,Glycogen storage disease 9,en,es,enfermedad por almacenamiento de glucógeno 9
DOID:0050596,oboInOwl:hasRelatedSynonym,Beef tapeworm infection,en,es,infección por tenia de la carne
DOID:0050596,oboInOwl:hasRelatedSynonym,Infection by Taeniarhynchus saginatus,en,es,infección por Taeniarhynchus saginatus
DOID:0050596,oboInOwl:hasRelatedSynonym,Taenia saginata infectious disease,en,es,enfermedad infecciosa por Taenia saginata
DOID:0050597,oboInOwl:hasExactSynonym,Katayama fever,en,es,fiebre de Katayama
DOID:0050597,oboInOwl:hasExactSynonym,Schistosoma japonicum infection,en,es,infección por Schistosoma japonicum
DOID:0050597,oboInOwl:hasExactSynonym,Schistosoma mansoni infectious disease,en,es,enfermedad infecciosa por Schistosoma mansoni
DOID:0050597,oboInOwl:hasExactSynonym,schistosomiasis japonica,en,es,esquistosomiasis japónica
DOID:0050600,oboInOwl:hasExactSynonym,ABCDS,en,es,SABCD
DOID:0050600,oboInOwl:hasExactSynonym,"albinism, black lock, cell migration disorder of the neurocytes of the gut, and deafness",en,es,"albinismo, mechón negro, trastorno de la migración celular de los neurocitos del intestino y sordera"
DOID:0050601,oboInOwl:hasExactSynonym,acro-dermato-ungual-lacrimal-tooth syndrome,en,es,síndrome acro-dermato-ungueal-lacrimal-dental
DOID:0050602,oboInOwl:hasExactSynonym,AAAS,en,es,SAAA
DOID:0050602,oboInOwl:hasExactSynonym,Achalasia-Addisonianism-Alacrimia syndrome,en,es,síndrome de acalasia-addisonianismo-alacrimia
DOID:0050602,oboInOwl:hasExactSynonym,Allgrove Syndrome,en,es,síndrome de Allgrove
DOID:0050603,oboInOwl:hasExactSynonym,Acheiropodia,en,es,aqueiropodia
DOID:0050603,oboInOwl:hasExactSynonym,Horn-Kolb Syndrome,en,es,síndrome de Horn-Kolb
DOID:0050606,oboInOwl:hasExactSynonym,Acrokeratosis verruciformis of Hopf,en,es,acroqueratosis verruciforme de Hopf
DOID:0050606,oboInOwl:hasExactSynonym,Hopf disease,en,es,enfermedad de Hopf
DOID:0050608,oboInOwl:hasExactSynonym,Askin tumor,en,es,tumor de Askin
DOID:0050608,oboInOwl:hasExactSynonym,Askin tumour,en,es,tumor de Askin
DOID:0050608,oboInOwl:hasExactSynonym,Askin's tumour,en,es,tumor de Askin
DOID:0050619,oboInOwl:hasExactSynonym,Epidermoid carcinoma of the paranasal sinus,en,es,carcinoma epidermoide de seno paranasal
DOID:0050619,oboInOwl:hasExactSynonym,Mucoepidermoid carcinoma of Accessory sinus,en,es,carcinoma mucoepidermoide de seno accesorio
DOID:0050619,oboInOwl:hasExactSynonym,adenoid cystic carcinoma of Accessory sinus,en,es,carcinoma adenoide quístico de seno accesorio
DOID:0050619,oboInOwl:hasRelatedSynonym,adenoid cystic carcinoma of paranasal sinus,en,es,carcinoma adenoide quístico de seno paranasal
DOID:0050619,oboInOwl:hasExactSynonym,paranasal sinus adenocarcinoma,en,es,adenocarcinoma de seno paranasal
DOID:0050619,oboInOwl:hasExactSynonym,paranasal sinus adenoid cystic carcinoma,en,es,carcinoma adenoide quístico de seno paranasal
DOID:0050619,oboInOwl:hasExactSynonym,paranasal sinus mucoepidermoid carcinoma,en,es,carcinoma mucoepidermoide de seno paranasal
DOID:0050619,oboInOwl:hasExactSynonym,paranasal sinus squamous cell carcinoma,en,es,carcinoma de células escamosas de seno paranasal
DOID:0050619,oboInOwl:hasRelatedSynonym,squamous cell carcinoma of paranasal sinus,en,es,carcinoma de células escamosas de seno paranasal
DOID:0050625,oboInOwl:hasExactSynonym,extrahepatic bile duct neoplasm,en,es,neoplasia de las vías biliares extrahepáticas
DOID:0050625,oboInOwl:hasExactSynonym,neoplasm of extrahepatic bile ducts,en,es,neoplasia de las vías biliares extrahepáticas
DOID:0050625,oboInOwl:hasExactSynonym,tumor of the extrahepatic bile duct,en,es,tumor de las vías biliares extrahepáticas
DOID:0050626,oboInOwl:hasExactSynonym,gastrointestinal neuroendocrine tumour,en,es,tumor neuroendocrino gastrointestinal
DOID:0050626,oboInOwl:hasExactSynonym,malignant gastrointestinal neuroendocrine tumor,en,es,tumor neuroendocrino gastrointestinal maligno
DOID:0050626,oboInOwl:hasExactSynonym,malignant gastrointestinal neuroendocrine tumour,en,es,tumor neuroendocrino gastrointestinal maligno
DOID:0050628,oboInOwl:hasExactSynonym,familial advanced sleep-phase syndrome,en,es,síndrome de fase avanzada del sueño familiar
DOID:0050629,oboInOwl:hasExactSynonym,AGS,en,es,SAG
DOID:0050629,oboInOwl:hasExactSynonym,Cree encephalitis,en,es,encefalitis de Cree
DOID:0050630,oboInOwl:hasExactSynonym,FORSIUS-ERIKSSON TYPE OCULAR ALBINISM,en,es,albinismo ocular tipo Forsius-Eriksson
DOID:0050630,oboInOwl:hasExactSynonym,Forsius-Eriksson syndrome,en,es,síndrome de Forsius-Eriksson
DOID:0050631,oboInOwl:hasExactSynonym,AHDS,en,es,SAHD
DOID:0050631,oboInOwl:hasExactSynonym,ALLAN-HERNDON SYNDROME,en,es,síndrome de Allan-Herndon
DOID:0050633,oboInOwl:hasExactSynonym,Albinism ocular 1,en,es,albinismo ocular tipo 1
DOID:0050633,oboInOwl:hasExactSynonym,ocular albinism,en,es,albinismo ocular
DOID:0050634,oboInOwl:hasExactSynonym,ALOPECIA UNIVERSALIS CONGENITA,en,es,alopecia congénita universal
DOID:0050635,oboInOwl:hasExactSynonym,AHC,en,es,HAI
DOID:0050636,oboInOwl:hasExactSynonym,"AMYLOIDOSIS, FAMILIAL RENAL",en,es,amiloidosis renal familiar
DOID:0050636,oboInOwl:hasExactSynonym,German type amyloidosis,en,es,amiloidosis de tipo alemana
DOID:0050636,oboInOwl:hasExactSynonym,OSTERTAG TYPE AMYLOIDOSIS,en,es,amiloidosis de tipo Ostertag
DOID:0050636,oboInOwl:hasExactSynonym,systemic nonneuropathic amyloidosis,en,es,amiloidosis sistémica no neuropática
DOID:0050637,oboInOwl:hasExactSynonym,AGel amyloidosis,en,es,amiloidosis AGel
DOID:0050637,oboInOwl:hasExactSynonym,"AMYLOIDOSIS, MERETOJA TYPE",en,es,amiloidosis de tipo Meretoja
DOID:0050637,oboInOwl:hasExactSynonym,Lattice corneal dystrophy type II,en,es,distrofia corneal Lattice tipo II
DOID:0050637,oboInOwl:hasExactSynonym,gelsolin amyloidosis,en,es,amiloidosis por gelsolina
DOID:0050638,oboInOwl:hasExactSynonym,ATTR amyloidosis,en,es,amiloidosis ATTR
DOID:0050638,oboInOwl:hasExactSynonym,ATTRm amyloidosis,en,es,amiloidosis ATTRm
DOID:0050638,oboInOwl:hasExactSynonym,"Amyloidosis, hereditary, transthyretin-related",en,es,amiloidosis hereditaria asociada a transtirretina
DOID:0050638,oboInOwl:hasExactSynonym,Corino de Andrade's disease,en,es,enfermedad de Corino de Andrade
DOID:0050638,oboInOwl:hasExactSynonym,Familial transthyretin amyloidosis,en,es,amiloidosis familiar por transtirretina
DOID:0050638,oboInOwl:hasExactSynonym,TTR amyloidosis,en,es,amiloidosis TTR
DOID:0050638,oboInOwl:hasExactSynonym,familial amyloid polyneuropathy,en,es,polineuropatía amiloidótica familiar
DOID:0050638,oboInOwl:hasExactSynonym,paramyloidosis,en,es,paramiloidosis
DOID:0050638,oboInOwl:hasExactSynonym,transthyretin-related hereditary amyloidosis,en,es,amiloidosis hereditaria asociada a la transtirretina
DOID:0050639,oboInOwl:hasExactSynonym,PCA,en,es,ACP
